url,region,region_url,ask_price,year_of_manufacturing,manufacturer,model,condition,cylinders,fuel,odometer_reading,title_status,transmission,VIN,drive,type,shade,posting_date
https://anchorage.craigslist.org/ctd/d/wasilla-2014-ram-1500-crew-cab-ez/7309964255.html,anchorage / mat-su,https://anchorage.craigslist.org,0,2014,ram,1500 crew cab,,8 cylinders,gas,124636,clean,automatic,1C6RR7MT9ES462621,4wd,pickup,silver,2021-04-20T11:01:58-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-cadillac-ct6-sport-awd/7309955701.html,anchorage / mat-su,https://anchorage.craigslist.org,61995,2019,cadillac,ct6,excellent,6 cylinders,gas,9026,clean,automatic,1G6KN5R63KU143733,4wd,sedan,black,2021-04-20T10:48:32-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-chevrolet-chevy-cruze/7309950753.html,anchorage / mat-su,https://anchorage.craigslist.org,10995,2014,chevrolet,cruze,,,gas,95233,clean,automatic,1G1PH5SB8E7171668,,sedan,red,2021-04-20T10:40:36-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-lincoln-aviator-reserve/7309949329.html,anchorage / mat-su,https://anchorage.craigslist.org,62995,2020,lincoln,aviator,excellent,6 cylinders,gas,4739,clean,automatic,5LM5J7XC1LGL11470,4wd,SUV,silver,2021-04-20T10:38:19-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-alfa-romeo-giulia-ti-awd/7309945317.html,anchorage / mat-su,https://anchorage.craigslist.org,33750,2017,alfa-romeo,romeo giulia,excellent,4 cylinders,gas,20593,clean,automatic,ZARFAEEN3H7558717,4wd,sedan,red,2021-04-20T10:32:05-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-chevrolet-chevy-equinox/7309934230.html,anchorage / mat-su,https://anchorage.craigslist.org,14495,2014,chevrolet,equinox,,,gas,75214,clean,automatic,2GNFLGE35E6261112,,SUV,blue,2021-04-20T10:15:25-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-ram-ram-pickup-1500/7309917572.html,anchorage / mat-su,https://anchorage.craigslist.org,32995,2017,ram,1500,,,gas,65290,clean,automatic,1C6RR6PT8HS762337,fwd,pickup,silver,2021-04-20T09:50:35-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-ford-f150-50l-v8-leveled/7309900605.html,anchorage / mat-su,https://anchorage.craigslist.org,33995,2015,ford,f150 4x4,like new,8 cylinders,gas,74702,clean,automatic,1FTFW1EF2FFB98212,4wd,truck,white,2021-04-20T09:26:06-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-ford-150-lariat/7309900582.html,anchorage / mat-su,https://anchorage.craigslist.org,37995,2015,ford,f150 lariat supercrew 4x4,like new,6 cylinders,gas,98043,clean,automatic,1FTEW1EP8FKD61103,4wd,truck,white,2021-04-20T09:26:04-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-ford-expedition-xlt-4x4/7309900561.html,anchorage / mat-su,https://anchorage.craigslist.org,29995,2015,ford,expedition xlt 4x4,like new,8 cylinders,gas,81254,clean,automatic,1FMJU1JT3FEF39615,4wd,SUV,black,2021-04-20T09:26:02-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-chevrolet-silverado-lt/7309900543.html,anchorage / mat-su,https://anchorage.craigslist.org,34995,2015,chevrolet,silverado 1500,like new,8 cylinders,gas,87132,clean,automatic,3GCUKRECXFG497050,4wd,truck,black,2021-04-20T09:26:01-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-toyota-runner-limited/7309900517.html,anchorage / mat-su,https://anchorage.craigslist.org,39995,2016,toyota,4runner limited,like new,6 cylinders,gas,77052,clean,automatic,JTEBU5JR9G5284227,4wd,SUV,white,2021-04-20T09:25:59-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-dodge-charger-se-awd/7309900496.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,2016,dodge,charger se awd,like new,6 cylinders,gas,42422,clean,automatic,2C3CDXFG2GH282053,4wd,sedan,black,2021-04-20T09:25:58-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-fiat-500x-24l-great-mpg/7309900465.html,anchorage / mat-su,https://anchorage.craigslist.org,14995,2016,fiat,500x,like new,4 cylinders,gas,52377,clean,automatic,ZFBCFXET2GP397285,fwd,SUV,white,2021-04-20T09:25:55-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-dodge-journey-sxt-36l-v6/7309900436.html,anchorage / mat-su,https://anchorage.craigslist.org,16995,2016,dodge,journey sxt,like new,6 cylinders,gas,59466,clean,automatic,3C4PDCBG1GT152848,,SUV,white,2021-04-20T09:25:53-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-dodge-journey-se-24l-low/7309900407.html,anchorage / mat-su,https://anchorage.craigslist.org,13995,2016,dodge,journey se,like new,4 cylinders,gas,51392,clean,automatic,3C4PDCAB3GT182195,,SUV,grey,2021-04-20T09:25:51-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-ford-350-platinum-4x4/7309900393.html,anchorage / mat-su,https://anchorage.craigslist.org,54995,2016,ford,f350 super duty 4x4,like new,8 cylinders,diesel,108182,clean,automatic,1FT8W3BT0GED06414,4wd,truck,white,2021-04-20T09:25:50-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-chevrolet-malibu-lt-15l/7309900365.html,anchorage / mat-su,https://anchorage.craigslist.org,22995,2016,chevrolet,malibu lt,like new,4 cylinders,gas,14822,clean,automatic,1G1ZE5ST9GF202025,fwd,sedan,grey,2021-04-20T09:25:48-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-nissan-quest-sv-35l-v6/7309900331.html,anchorage / mat-su,https://anchorage.craigslist.org,17995,2017,nissan,quest sv,like new,6 cylinders,gas,82003,clean,automatic,JN8AE2KP8H9166922,fwd,mini-van,black,2021-04-20T09:25:45-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-mercedes-gla-awd-low/7309900316.html,anchorage / mat-su,https://anchorage.craigslist.org,29995,2017,mercedes-benz,gla,like new,4 cylinders,gas,49402,clean,automatic,WDCTG4GB3HJ346275,4wd,SUV,white,2021-04-20T09:25:44-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-jeep-renegade-deserthawk/7309900296.html,anchorage / mat-su,https://anchorage.craigslist.org,27995,2017,jeep,renegade deserthawk sport,like new,4 cylinders,gas,27679,clean,automatic,ZACCJBCB1HPE76492,4wd,offroad,white,2021-04-20T09:25:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-honda-accord-ex-leather/7309900254.html,anchorage / mat-su,https://anchorage.craigslist.org,24995,2017,honda,accord ex-l,like new,6 cylinders,gas,45318,clean,automatic,1HGCT2B8XHA003627,fwd,coupe,silver,2021-04-20T09:25:39-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-ford-150-f150-150/7309900158.html,anchorage / mat-su,https://anchorage.craigslist.org,25995,2013,ford,f-150,,,gas,110248,clean,automatic,1FTFW1ET8DFE08136,4wd,pickup,red,2021-04-20T09:25:30-0800
https://anchorage.craigslist.org/cto/d/anchorage-2014-subaru-impreza-20i/7309890047.html,anchorage / mat-su,https://anchorage.craigslist.org,14000,2014,subaru,impreza,,,gas,84000,clean,automatic,,,,,2021-04-20T09:10:51-0800
https://anchorage.craigslist.org/ctd/d/eau-claire-amazing-suv-2016-bmw-x5/7309810365.html,anchorage / mat-su,https://anchorage.craigslist.org,27950,2016,bmw,x5 xdrive35i awd suv,,,gas,61752,clean,automatic,5UXKR0C53G0U10452,,,,2021-04-20T07:14:43-0800
https://anchorage.craigslist.org/cto/d/wasilla-2012-gmc-2500-duramax/7309808526.html,anchorage / mat-su,https://anchorage.craigslist.org,31500,2012,gmc,sierra 2500hd,excellent,8 cylinders,diesel,139000,clean,automatic,,4wd,pickup,silver,2021-04-20T07:11:56-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-chevrolet-traverse/7309802480.html,anchorage / mat-su,https://anchorage.craigslist.org,39988,2019,chevrolet,traverse,,,gas,22098,clean,automatic,1GNEVHKWXKJ281154,4wd,SUV,silver,2021-04-20T07:02:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-chevrolet-cruze-red-hot/7309802622.html,anchorage / mat-su,https://anchorage.craigslist.org,17988,2018,chevrolet,cruze,,,gas,17003,clean,automatic,1G1BE5SM2J7213993,fwd,sedan,red,2021-04-20T07:02:56-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-ford-150-shadow-black/7309802443.html,anchorage / mat-su,https://anchorage.craigslist.org,52988,2018,ford,f-150,,,gas,50466,clean,automatic,1FTEW1EGXJFD29979,4wd,pickup,black,2021-04-20T07:02:40-0800
https://anchorage.craigslist.org/cto/d/wasilla-2014-chevrolet-impala/7309679196.html,anchorage / mat-su,https://anchorage.craigslist.org,6500,2014,chevrolet,impala,good,,gas,69900,clean,automatic,,fwd,,,2021-04-19T23:22:13-0800
https://anchorage.craigslist.org/cto/d/anchorage-2010-ford-150-xlt/7309671382.html,anchorage / mat-su,https://anchorage.craigslist.org,17500,2010,ford,f-150 xlt,like new,8 cylinders,gas,101500,clean,automatic,1FTFX1EV4AFD18847,4wd,pickup,white,2021-04-19T22:02:20-0800
https://anchorage.craigslist.org/cto/d/glennallen-2005-nissan-titan/7309667007.html,anchorage / mat-su,https://anchorage.craigslist.org,6400,2005,nissan,titan se,excellent,8 cylinders,gas,157000,rebuilt,automatic,,4wd,pickup,silver,2021-04-19T21:25:26-0800
https://anchorage.craigslist.org/cto/d/wasilla-1993-ford-la-west-conversion-van/7309663338.html,anchorage / mat-su,https://anchorage.craigslist.org,4500,1993,ford,e150 conversion van,good,8 cylinders,gas,149000,rebuilt,automatic,,rwd,,blue,2021-04-19T21:00:05-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-nissan-rogue-sv-awd/7309635557.html,anchorage / mat-su,https://anchorage.craigslist.org,21900,2017,nissan,rogue sv awd,excellent,4 cylinders,gas,24737,clean,automatic,,4wd,SUV,black,2021-04-19T18:48:25-0800
https://anchorage.craigslist.org/cto/d/wasilla-chevy-g30-14-foot-box-van/7309634575.html,anchorage / mat-su,https://anchorage.craigslist.org,8900,1989,chevrolet,g30,fair,8 cylinders,gas,135000,clean,automatic,,rwd,van,white,2021-04-19T18:44:38-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-nissan-rogue-sv-awd/7309600778.html,anchorage / mat-su,https://anchorage.craigslist.org,23999,2017,nissan,rogue sv,like new,4 cylinders,gas,42056,clean,automatic,5N1AT2MVXHC836871,4wd,SUV,silver,2021-04-19T16:56:07-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2015-chevrolet-equinox-ls-awd/7309600504.html,anchorage / mat-su,https://anchorage.craigslist.org,15999,2015,chevrolet,equinox ls,good,4 cylinders,gas,54484,clean,automatic,1GNFLEEK7FZ119085,4wd,SUV,silver,2021-04-19T16:55:26-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-chevrolet-equinox-ls-awd/7309599661.html,anchorage / mat-su,https://anchorage.craigslist.org,22500,2019,chevrolet,equinox ls awd,excellent,4 cylinders,gas,24842,clean,automatic,2GNAXSEV1K6134176,4wd,SUV,green,2021-04-19T16:53:16-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-volkswagen-jetta-sport/7309599378.html,anchorage / mat-su,https://anchorage.craigslist.org,14999,2016,volkswagen,jetta sport,good,4 cylinders,gas,71612,clean,automatic,3VWD17AJ1GM338350,fwd,sedan,grey,2021-04-19T16:52:30-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-volkswagen-jetta-14t/7309599159.html,anchorage / mat-su,https://anchorage.craigslist.org,13999,2017,volkswagen,jetta 1.4t s,excellent,4 cylinders,gas,40312,clean,automatic,3VW2B7AJ7HM305679,fwd,sedan,grey,2021-04-19T16:51:51-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-ram-1500-slt-57-quad-cab/7309598524.html,anchorage / mat-su,https://anchorage.craigslist.org,19999,2014,ram,1500 slt,good,8 cylinders,gas,130149,clean,automatic,1C6RR7GT5ES365377,4wd,truck,grey,2021-04-19T16:50:14-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-subaru-outback-premium/7309591087.html,anchorage / mat-su,https://anchorage.craigslist.org,28194,2019,subaru,outback,,4 cylinders,gas,21099,clean,automatic,4S4BSAFC3K3376568,4wd,SUV,,2021-04-19T16:31:31-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-subaru-impreza-premium/7309590929.html,anchorage / mat-su,https://anchorage.craigslist.org,24194,2019,subaru,impreza,,4 cylinders,gas,18374,clean,automatic,4S3GTAD63K3738032,4wd,wagon,,2021-04-19T16:31:09-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-ram-all-new-1500/7309590691.html,anchorage / mat-su,https://anchorage.craigslist.org,39194,2019,ram,all-new 1500,,8 cylinders,gas,18119,clean,automatic,1C6SRFGT7KN833079,4wd,truck,,2021-04-19T16:30:34-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-honda-cr-ex-w-navi-4dr/7309545188.html,anchorage / mat-su,https://anchorage.craigslist.org,25995,2016,honda,cr-v,,,gas,32944,clean,automatic,2HKRM3H70GH559625,fwd,SUV,,2021-04-19T14:52:24-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-nissan-rogue-sv-4dr/7309540014.html,anchorage / mat-su,https://anchorage.craigslist.org,18995,2018,nissan,rogue,,,gas,49814,clean,automatic,KNMAT2MT6JP525875,fwd,wagon,white,2021-04-19T14:41:53-0800
https://anchorage.craigslist.org/cto/d/anchorage-2011-toyota-camry-le/7309533460.html,anchorage / mat-su,https://anchorage.craigslist.org,9100,2011,toyota,camry,good,4 cylinders,gas,109000,clean,automatic,,fwd,sedan,blue,2021-04-19T14:29:04-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-honda-cr-ex-awd-4dr-suv/7309525450.html,anchorage / mat-su,https://anchorage.craigslist.org,14995,2014,honda,cr-v,,,gas,133774,clean,automatic,5J6RM4H70EL111393,,SUV,black,2021-04-19T14:12:46-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2002-chevrolet-chevy-astro-ls/7309515102.html,anchorage / mat-su,https://anchorage.craigslist.org,10995,2002,chevrolet,astro van,,,gas,108539,clean,automatic,1GNEL19XX2B130241,4wd,van,white,2021-04-19T13:52:27-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2018-kia-soul-4dr-crossover/7309504215.html,anchorage / mat-su,https://anchorage.craigslist.org,18995,2018,kia,soul,,,gas,12905,clean,automatic,KNDJP3A53J7558333,fwd,wagon,red,2021-04-19T13:32:36-0800
https://anchorage.craigslist.org/cto/d/anchorage-convertible-roadster-fiat-124/7309496240.html,anchorage / mat-su,https://anchorage.craigslist.org,21995,2018,fiat,124 spider classica,,,gas,15000,clean,manual,JC1NFAEK1J0137418,,convertible,black,2021-04-19T13:18:55-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2010-ford-150-f150-150-lariat/7309492580.html,anchorage / mat-su,https://anchorage.craigslist.org,20995,2010,ford,f-150,,,other,108352,clean,automatic,1FTFW1EV1AFA84525,4wd,pickup,white,2021-04-19T13:12:27-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-hyundai-santa-fe-20t-sel/7309486976.html,anchorage / mat-su,https://anchorage.craigslist.org,28995,2020,hyundai,santa fe,,4 cylinders,gas,23500,clean,automatic,5NMS3CAA7LH158901,,SUV,custom,2021-04-19T13:03:05-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2005-subaru-legacy-25i-wagon/7309486900.html,anchorage / mat-su,https://anchorage.craigslist.org,4995,2005,subaru,legacy,,4 cylinders,gas,174296,clean,automatic,4S3BP616357301239,,wagon,custom,2021-04-19T13:02:59-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-jeep-wrangler-sport-suv/7309486745.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,2013,jeep,wrangler,,6 cylinders,gas,95446,clean,manual,1C4AJWAG3DL530872,4wd,SUV,custom,2021-04-19T13:02:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-1999-western-star/7309486647.html,anchorage / mat-su,https://anchorage.craigslist.org,19995,1999,,Western Star Conventional,,6 cylinders,,123456,clean,manual,2WKEDDCJ5XK959166,rwd,other,custom,2021-04-19T13:02:36-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2008-bmw-series-550i-sedan-4d/7309486592.html,anchorage / mat-su,https://anchorage.craigslist.org,9999,2008,bmw,5 series,,8 cylinders,gas,82483,clean,automatic,WBANW53548CT50196,rwd,sedan,custom,2021-04-19T13:02:32-0800
https://anchorage.craigslist.org/cto/d/wasilla-pt-cruiser/7309483887.html,anchorage / mat-su,https://anchorage.craigslist.org,4500,2009,chrysler,pt cruiser,good,4 cylinders,gas,117000,clean,manual,,fwd,coupe,silver,2021-04-19T12:58:13-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2016-ford-150-f150-150-xl-4x4/7309480364.html,anchorage / mat-su,https://anchorage.craigslist.org,26995,2016,ford,f-150,,,gas,100825,clean,automatic,1FTEW1EP5GKE56588,4wd,pickup,,2021-04-19T12:52:25-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2012-ford-explorer-limited/7309468274.html,anchorage / mat-su,https://anchorage.craigslist.org,18995,2012,ford,explorer,,,gas,101092,clean,automatic,1FMHK7F84CGA51138,fwd,SUV,black,2021-04-19T12:32:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-nissan-rogue-sv-awd-4dr/7309455643.html,anchorage / mat-su,https://anchorage.craigslist.org,22995,2019,nissan,rogue,,,gas,13966,clean,automatic,KNMAT2MV7KP547371,4wd,wagon,,2021-04-19T12:12:31-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-gmc-sierra-1500-sle-4x4/7309442556.html,anchorage / mat-su,https://anchorage.craigslist.org,26995,2014,gmc,sierra,,,other,96915,clean,automatic,1GTV2UEH8EZ164766,4wd,pickup,silver,2021-04-19T11:53:06-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2013-honda-civic-lx-4dr-sedan/7309429136.html,anchorage / mat-su,https://anchorage.craigslist.org,9995,2013,honda,civic,,,gas,122295,clean,automatic,2HGFB2F56DH511718,,sedan,black,2021-04-19T11:32:43-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-honda-cr-ex/7309428545.html,anchorage / mat-su,https://anchorage.craigslist.org,31194,2019,honda,cr-v,,4 cylinders,gas,8358,clean,automatic,5J6RW2H59KA008171,4wd,SUV,grey,2021-04-19T11:31:47-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2020-hyundai-tucson-limited/7309428179.html,anchorage / mat-su,https://anchorage.craigslist.org,31194,2020,hyundai,tucson,,4 cylinders,gas,6746,clean,automatic,KM8J3CAL5LU261221,4wd,SUV,silver,2021-04-19T11:31:14-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2017-toyota-tacoma-limited/7309427990.html,anchorage / mat-su,https://anchorage.craigslist.org,37194,2017,toyota,tacoma,,6 cylinders,gas,39457,clean,automatic,3TMGZ5AN4HM070086,4wd,truck,silver,2021-04-19T11:30:58-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-ford-focus-se-4dr-sedan/7309414972.html,anchorage / mat-su,https://anchorage.craigslist.org,11995,2014,ford,focus,,,other,65917,clean,automatic,1FADP3F20EL318106,,sedan,silver,2021-04-19T11:11:43-0800
https://anchorage.craigslist.org/cto/d/anchorage-mazda-626-lx-2001/7309406901.html,anchorage / mat-su,https://anchorage.craigslist.org,700,2001,mazda,626 lx,good,6 cylinders,gas,108694,rebuilt,automatic,,fwd,,,2021-04-19T11:00:18-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2010-ford-escape-xlt-awd-4dr/7309391666.html,anchorage / mat-su,https://anchorage.craigslist.org,11995,2010,ford,escape,,,gas,121010,clean,automatic,1FMCU9D76AKC59574,,SUV,,2021-04-19T10:37:42-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2014-chevrolet-chevy/7309373967.html,anchorage / mat-su,https://anchorage.craigslist.org,26995,2014,chevrolet,silverado,,,other,87058,clean,automatic,3GCUKPEC0EG440276,4wd,pickup,white,2021-04-19T10:12:45-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2009-mercedes-benz-gl-class/7309355908.html,anchorage / mat-su,https://anchorage.craigslist.org,16995,2009,mercedes-benz,gl-class,,,gas,131172,clean,automatic,4JGBF86E19A520381,,SUV,black,2021-04-19T09:47:25-0800
https://anchorage.craigslist.org/ctd/d/anchorage-2019-nissan-pathfinder/7309338426.html,anchorage / mat-su,https://anchorage.craigslist.org,39995,2019,nissan,pathfinder,,,gas,14951,clean,automatic,5N1DR2MM9KC638745,4wd,SUV,,2021-04-19T09:22:48-0800
https://anchorage.craigslist.org/cto/d/anchorage-tonneau-cover-fits-ford-foot/7309276893.html,anchorage / mat-su,https://anchorage.craigslist.org,100,2008,ford,f-150,fair,,gas,87000,clean,other,,,truck,,2021-04-19T07:59:17-0800
https://anchorage.craigslist.org/ctd/d/wasilla-2015-ram-1500-blue-good-dealbuy/7309238766.html,anchorage / mat-su,https://anchorage.craigslist.org,34988,2015,ram,1500 sport automatic,,,gas,78721,clean,automatic,1C6RR7UT7FS787107,4wd,pickup,blue,2021-04-19T07:04:40-0800
